Frequency,Theta
3.88376e-05,0.996595
3.88422e-05,0.996845
3.88468e-05,0.99672
3.88514e-05,0.995645
3.88561e-05,0.995778
3.88607e-05,0.995726
3.88653e-05,0.995643
3.88699e-05,0.995775
3.88745e-05,0.994933
3.88791e-05,0.996184
3.88837e-05,0.996135
3.88883e-05,0.996277
3.88929e-05,0.997214
3.88976e-05,0.997155
3.89022e-05,0.996569
3.89068e-05,0.99625
3.89114e-05,0.996151
3.8916e-05,0.995491
3.89206e-05,0.995706
3.89252e-05,0.997081
3.89298e-05,0.99732
3.89344e-05,0.997386
3.89391e-05,0.997011
3.89437e-05,0.997321
3.89483e-05,0.996606
3.89529e-05,0.995384
3.89575e-05,0.995973
3.89621e-05,0.99618
3.89667e-05,0.995589
3.89713e-05,0.996154
3.89759e-05,0.996044
3.89806e-05,0.996369
3.89852e-05,0.997231
3.89898e-05,0.998153
3.89944e-05,0.997988
3.8999e-05,0.996736
3.90036e-05,0.996453
3.90082e-05,0.996551
3.90128e-05,0.995913
3.90174e-05,0.996004
3.90221e-05,0.996201
3.90267e-05,0.995827
3.90313e-05,0.995884
3.90359e-05,0.996274
3.90405e-05,0.996652
3.90451e-05,0.995356
3.90497e-05,0.995779
3.90543e-05,0.996069
3.90589e-05,0.996509
3.90636e-05,0.996742
3.90682e-05,0.997538
3.90728e-05,0.997735
3.90774e-05,0.99724
3.9082e-05,0.997384
3.90866e-05,0.998202
3.90912e-05,0.997444
3.90958e-05,0.997377
3.91005e-05,0.997397
3.91051e-05,0.997403
3.91097e-05,0.997286
3.91143e-05,0.997042
3.91189e-05,0.996911
3.91235e-05,0.994838
3.91281e-05,0.995699
3.91327e-05,0.996586
3.91373e-05,0.996817
3.9142e-05,0.997405
3.91466e-05,0.997898
3.91512e-05,0.998074
3.91558e-05,0.998265
3.91604e-05,0.998115
3.9165e-05,0.997188
3.91696e-05,0.99739
3.91742e-05,0.997077
3.91788e-05,0.997115
3.91835e-05,0.99813
3.91881e-05,0.998006
3.91927e-05,0.996646
3.91973e-05,0.996122
3.92019e-05,0.996884
3.92065e-05,0.997402
3.92111e-05,0.996793
3.92157e-05,0.996589
3.92203e-05,0.995725
3.9225e-05,0.99653
3.92296e-05,0.996669
3.92342e-05,0.996566
3.92388e-05,0.99566
3.92434e-05,0.995106
3.9248e-05,0.99515
3.92526e-05,0.995421
3.92572e-05,0.994916
3.92618e-05,0.994451
3.92665e-05,0.993343
3.92711e-05,0.994159
3.92757e-05,0.994759
3.92803e-05,0.996258
3.92849e-05,0.996398
3.92895e-05,0.996228
3.92941e-05,0.996263
3.92987e-05,0.996896
3.93033e-05,0.997676
3.9308e-05,0.996561
3.93126e-05,0.996523
3.93172e-05,0.997904
3.93218e-05,0.997786
3.93264e-05,0.997951
3.9331e-05,0.998257
3.93356e-05,0.998654
3.93402e-05,0.998737
3.93448e-05,0.998521
3.93495e-05,0.998582
3.93541e-05,0.997432
3.93587e-05,0.997027
3.93633e-05,0.997788
3.93679e-05,0.998223
3.93725e-05,0.99794
3.93771e-05,0.999334
3.93817e-05,0.999167
3.93863e-05,0.999406
3.9391e-05,0.999258
3.93956e-05,0.998568
3.94002e-05,0.997366
3.94048e-05,0.996403
3.94094e-05,0.997178
3.9414e-05,0.997366
3.94186e-05,0.996788
3.94232e-05,0.998916
3.94279e-05,0.999237
3.94325e-05,0.998683
3.94371e-05,0.998727
3.94417e-05,0.99882
3.94463e-05,0.997285
3.94509e-05,0.997536
3.94555e-05,0.99814
3.94601e-05,0.998392
3.94647e-05,0.997644
3.94694e-05,0.998904
3.9474e-05,0.997573
3.94786e-05,0.996526
3.94832e-05,0.995821
3.94878e-05,0.995744
3.94924e-05,0.99495
3.9497e-05,0.995278
3.95016e-05,0.995001
3.95062e-05,0.995413
3.95109e-05,0.993718
3.95155e-05,0.995035
3.95201e-05,0.996793
3.95247e-05,0.99647
3.95293e-05,0.996408
3.95339e-05,0.996658
3.95385e-05,0.995074
3.95431e-05,0.994185
3.95477e-05,0.994589
3.95524e-05,0.995845
3.9557e-05,0.996092
3.95616e-05,0.996912
3.95662e-05,0.996763
3.95708e-05,0.996628
3.95754e-05,0.995969
3.958e-05,0.994554
3.95846e-05,0.993314
3.95892e-05,0.992943
3.95939e-05,0.992736
3.95985e-05,0.993854
3.96031e-05,0.994208
3.96077e-05,0.993891
3.96123e-05,0.994186
3.96169e-05,0.995394
3.96215e-05,0.995798
3.96261e-05,0.996703
3.96307e-05,0.995008
3.96354e-05,0.995039
3.964e-05,0.995098
3.96446e-05,0.995121
3.96492e-05,0.995817
3.96538e-05,0.996353
3.96584e-05,0.996123
3.9663e-05,0.996457
3.96676e-05,0.99663
3.96722e-05,0.996986
3.96769e-05,0.996596
3.96815e-05,0.996681
3.96861e-05,0.996091
3.96907e-05,0.996296
3.96953e-05,0.996123
3.96999e-05,0.995885
3.97045e-05,0.996377
3.97091e-05,0.995934
3.97138e-05,0.996381
3.97184e-05,0.997162
3.9723e-05,0.996342
3.97276e-05,0.994139
3.97322e-05,0.993341
3.97368e-05,0.992902
3.97414e-05,0.993327
3.9746e-05,0.994311
3.97506e-05,0.995576
3.97553e-05,0.995741
3.97599e-05,0.99548
3.97645e-05,0.99655
3.97691e-05,0.995873
3.97737e-05,0.993406
3.97783e-05,0.99386
3.97829e-05,0.993388
3.97875e-05,0.993664
3.97921e-05,0.994546
3.97968e-05,0.996141
3.98014e-05,0.996565
3.9806e-05,0.996658
3.98106e-05,0.996521
3.98152e-05,0.996886
3.98198e-05,0.996561
3.98244e-05,0.996291
3.9829e-05,0.996352
3.98336e-05,0.995576
3.98383e-05,0.997039
3.98429e-05,0.996958
3.98475e-05,0.996931
3.98521e-05,0.996516
3.98567e-05,0.997223
3.98613e-05,0.997559
3.98659e-05,0.997031
3.98705e-05,0.996821
3.98751e-05,0.996106
3.98798e-05,0.99551
3.98844e-05,0.995856
3.9889e-05,0.99591
3.98936e-05,0.995271
3.98982e-05,0.99488
3.99028e-05,0.995435
3.99074e-05,0.994261
3.9912e-05,0.993078
3.99166e-05,0.991597
3.99213e-05,0.990138
3.99259e-05,0.98842
3.99305e-05,0.989057
3.99351e-05,0.989817
3.99397e-05,0.990368
3.99443e-05,0.990835
3.99489e-05,0.991037
3.99535e-05,0.991955
3.99581e-05,0.992296
3.99628e-05,0.992341
3.99674e-05,0.989575
3.9972e-05,0.989645
3.99766e-05,0.990076
3.99812e-05,0.989242
3.99858e-05,0.989788
3.99904e-05,0.991287
3.9995e-05,0.99164
3.99996e-05,0.992564
4.00043e-05,0.992631
4.00089e-05,0.992815
4.00135e-05,0.993158
4.00181e-05,0.992324
4.00227e-05,0.991972
4.00273e-05,0.991357
4.00319e-05,0.992044
4.00365e-05,0.992619
4.00412e-05,0.993054
4.00458e-05,0.992996
4.00504e-05,0.992615
4.0055e-05,0.992899
4.00596e-05,0.992624
4.00642e-05,0.991857
4.00688e-05,0.991973
4.00734e-05,0.992251
4.0078e-05,0.991599
4.00827e-05,0.99199
4.00873e-05,0.991968
4.00919e-05,0.992814
4.00965e-05,0.99323
4.01011e-05,0.992676
4.01057e-05,0.99128
4.01103e-05,0.990347
4.01149e-05,0.990299
4.01195e-05,0.990827
4.01242e-05,0.990489
4.01288e-05,0.990719
4.01334e-05,0.990473
4.0138e-05,0.9922
4.01426e-05,0.993149
4.01472e-05,0.99338
4.01518e-05,0.993231
4.01564e-05,0.993413
4.0161e-05,0.993645
4.01657e-05,0.993385
4.01703e-05,0.993119
4.01749e-05,0.99291
4.01795e-05,0.992425
4.01841e-05,0.992479
4.01887e-05,0.993008
4.01933e-05,0.993433
4.01979e-05,0.993404
4.02025e-05,0.992893
4.02072e-05,0.992543
4.02118e-05,0.993053
4.02164e-05,0.992825
4.0221e-05,0.992385
4.02256e-05,0.992103
4.02302e-05,0.991734
4.02348e-05,0.992813
4.02394e-05,0.992713
4.0244e-05,0.993032
4.02487e-05,0.992685
4.02533e-05,0.993061
4.02579e-05,0.993299
4.02625e-05,0.99228
4.02671e-05,0.993976
4.02717e-05,0.993989
4.02763e-05,0.993307
4.02809e-05,0.995086
4.02855e-05,0.996455
4.02902e-05,0.99661
4.02948e-05,0.998322
4.02994e-05,0.998462
4.0304e-05,0.999093
4.03086e-05,0.998972
4.03132e-05,0.999804
4.03178e-05,0.999984
4.03224e-05,0.999226
4.0327e-05,0.999501
4.03317e-05,0.999748
4.03363e-05,1.00019
4.03409e-05,1.00011
4.03455e-05,1.00042
4.03501e-05,1.00086
4.03547e-05,1.00011
4.03593e-05,1.00071
4.03639e-05,1.00065
4.03686e-05,0.999829
4.03732e-05,0.999579
4.03778e-05,0.999988
4.03824e-05,0.99982
4.0387e-05,0.999234
4.03916e-05,0.99903
4.03962e-05,0.999394
4.04008e-05,0.999728
4.04054e-05,0.999904
4.04101e-05,0.99959
4.04147e-05,0.999492
4.04193e-05,0.997096
4.04239e-05,0.997542
4.04285e-05,0.997638
4.04331e-05,0.997731
4.04377e-05,0.997212
4.04423e-05,0.99806
4.04469e-05,0.99724
4.04516e-05,0.997274
4.04562e-05,0.996606
4.04608e-05,0.997083
4.04654e-05,0.996763
4.047e-05,0.997361
4.04746e-05,0.995955
4.04792e-05,0.99607
4.04838e-05,0.995743
4.04884e-05,0.996208
4.04931e-05,0.996069
4.04977e-05,0.99658
4.05023e-05,0.996378
4.05069e-05,0.997297
4.05115e-05,0.996959
4.05161e-05,0.996532
4.05207e-05,0.996663
4.05253e-05,0.995721
4.05299e-05,0.995074
4.05346e-05,0.994444
4.05392e-05,0.995472
4.05438e-05,0.995067
4.05484e-05,0.995311
4.0553e-05,0.994442
4.05576e-05,0.993945
4.05622e-05,0.991948
4.05668e-05,0.992496
4.05714e-05,0.992342
4.05761e-05,0.991601
4.05807e-05,0.991918
4.05853e-05,0.992272
4.05899e-05,0.99218
4.05945e-05,0.992667
4.05991e-05,0.992456
4.06037e-05,0.993051
4.06083e-05,0.992924
4.06129e-05,0.992131
4.06176e-05,0.992838
4.06222e-05,0.99226
4.06268e-05,0.992209
4.06314e-05,0.992551
4.0636e-05,0.991833
4.06406e-05,0.992983
4.06452e-05,0.993893
4.06498e-05,0.994509
4.06544e-05,0.995664
4.06591e-05,0.99526
4.06637e-05,0.995062
4.06683e-05,0.994355
4.06729e-05,0.993468
4.06775e-05,0.992598
4.06821e-05,0.993153
4.06867e-05,0.993844
4.06913e-05,0.99335
4.0696e-05,0.993654
4.07006e-05,0.992863
4.07052e-05,0.992682
4.07098e-05,0.99415
4.07144e-05,0.992651
4.0719e-05,0.992654
4.07236e-05,0.992566
4.07282e-05,0.992278
4.07328e-05,0.992328
4.07375e-05,0.993633
4.07421e-05,0.99276
4.07467e-05,0.993909
4.07513e-05,0.992953
4.07559e-05,0.99298
4.07605e-05,0.99355
4.07651e-05,0.992977
4.07697e-05,0.993521
4.07743e-05,0.99341
4.0779e-05,0.993347
4.07836e-05,0.99473
4.07882e-05,0.995437
4.07928e-05,0.996716
4.07974e-05,0.996368
4.0802e-05,0.997483
4.08066e-05,0.997545
4.08112e-05,0.996986
4.08158e-05,0.997226
4.08205e-05,0.996749
4.08251e-05,0.995226
4.08297e-05,0.99597
4.08343e-05,0.994771
4.08389e-05,0.993744
4.08435e-05,0.99512
4.08481e-05,0.994764
4.08527e-05,0.994258
4.08573e-05,0.993976
4.0862e-05,0.993348
4.08666e-05,0.991405
4.08712e-05,0.991353
4.08758e-05,0.991776
4.08804e-05,0.993236
4.0885e-05,0.992882
4.08896e-05,0.993083
4.08942e-05,0.993026
4.08988e-05,0.993328
4.09035e-05,0.993355
4.09081e-05,0.99217
4.09127e-05,0.99168
4.09173e-05,0.991598
4.09219e-05,0.991898
4.09265e-05,0.991947
4.09311e-05,0.992103
4.09357e-05,0.991794
4.09403e-05,0.992603
4.0945e-05,0.992352
4.09496e-05,0.992527
4.09542e-05,0.992632
4.09588e-05,0.991599
4.09634e-05,0.992576
4.0968e-05,0.990356
4.09726e-05,0.991615
4.09772e-05,0.992245
4.09818e-05,0.991934
4.09865e-05,0.993318
4.09911e-05,0.993902
4.09957e-05,0.993853
4.10003e-05,0.993144
4.10049e-05,0.992829
4.10095e-05,0.991732
4.10141e-05,0.991349
4.10187e-05,0.993221
4.10234e-05,0.993016
4.1028e-05,0.992751
4.10326e-05,0.992752
4.10372e-05,0.994255
4.10418e-05,0.99344
4.10464e-05,0.993924
4.1051e-05,0.993812
4.10556e-05,0.992787
4.10602e-05,0.992301
4.10649e-05,0.992095
4.10695e-05,0.993226
4.10741e-05,0.994259
4.10787e-05,0.992404
4.10833e-05,0.993244
4.10879e-05,0.993107
4.10925e-05,0.993591
4.10971e-05,0.993271
4.11017e-05,0.993315
4.11064e-05,0.992039
4.1111e-05,0.991495
4.11156e-05,0.992754
4.11202e-05,0.992583
4.11248e-05,0.99354
4.11294e-05,0.995271
4.1134e-05,0.995325
4.11386e-05,0.995678
4.11432e-05,0.995781
4.11479e-05,0.995824
4.11525e-05,0.995167
4.11571e-05,0.994018
4.11617e-05,0.995518
4.11663e-05,0.996163
4.11709e-05,0.996614
4.11755e-05,0.99584
4.11801e-05,0.99527
4.11847e-05,0.995559
4.11894e-05,0.99541
4.1194e-05,0.995725
4.11986e-05,0.993909
4.12032e-05,0.99327
4.12078e-05,0.994813
4.12124e-05,0.995023
4.1217e-05,0.995152
4.12216e-05,0.995993
4.12262e-05,0.995181
4.12309e-05,0.996284
4.12355e-05,0.99579
4.12401e-05,0.993423
4.12447e-05,0.992142
4.12493e-05,0.990504
4.12539e-05,0.992284
4.12585e-05,0.9938
4.12631e-05,0.995394
4.12677e-05,0.996539
4.12724e-05,0.998018
4.1277e-05,0.997832
4.12816e-05,0.998195
4.12862e-05,0.999092
4.12908e-05,0.99883
4.12954e-05,0.999146
4.13e-05,0.999302
4.13046e-05,1.00031
4.13092e-05,1.00016
4.13139e-05,0.999557
4.13185e-05,0.999087
4.13231e-05,0.998627
4.13277e-05,0.998997
4.13323e-05,0.998736
4.13369e-05,0.996748
4.13415e-05,0.994519
4.13461e-05,0.995948
4.13508e-05,0.995423
4.13554e-05,0.997874
4.136e-05,0.997889
4.13646e-05,0.998467
4.13692e-05,0.99919
4.13738e-05,0.998431
4.13784e-05,0.998242
4.1383e-05,0.998285
4.13876e-05,0.996888
4.13923e-05,0.996756
4.13969e-05,0.996712
4.14015e-05,0.997816
4.14061e-05,0.99768
4.14107e-05,0.99713
4.14153e-05,0.9974
4.14199e-05,0.998416
4.14245e-05,0.99795
4.14291e-05,0.997437
4.14338e-05,0.994673
4.14384e-05,0.994787
4.1443e-05,0.995765
4.14476e-05,0.995878
4.14522e-05,0.996369
4.14568e-05,0.996803
4.14614e-05,0.996972
4.1466e-05,0.997274
4.14706e-05,0.996817
4.14753e-05,0.997257
4.14799e-05,0.996469
4.14845e-05,0.994881
4.14891e-05,0.995039
4.14937e-05,0.996049
4.14983e-05,0.996565
4.15029e-05,0.998072
4.15075e-05,0.998353
4.15121e-05,0.998208
4.15168e-05,0.998017
4.15214e-05,0.997403
4.1526e-05,0.997238
4.15306e-05,0.996651
4.15352e-05,0.995592
4.15398e-05,0.996513
4.15444e-05,0.997908
4.1549e-05,0.997803
4.15536e-05,0.998385
4.15583e-05,0.997456
4.15629e-05,0.99886
4.15675e-05,0.999043
4.15721e-05,0.997818
4.15767e-05,0.997166
4.15813e-05,0.996038
4.15859e-05,0.995635
4.15905e-05,0.996294
4.15951e-05,0.99484
4.15998e-05,0.994128
4.16044e-05,0.993416
4.1609e-05,0.993972
4.16136e-05,0.994362
4.16182e-05,0.994013
4.16228e-05,0.994301
4.16274e-05,0.993475
4.1632e-05,0.993419
4.16366e-05,0.993681
4.16413e-05,0.994519
4.16459e-05,0.993141
4.16505e-05,0.994685
4.16551e-05,0.993732
4.16597e-05,0.993122
4.16643e-05,0.992704
4.16689e-05,0.99334
4.16735e-05,0.993819
4.16782e-05,0.993788
4.16828e-05,0.994429
4.16874e-05,0.994915
4.1692e-05,0.996477
4.16966e-05,0.996598
4.17012e-05,0.995386
4.17058e-05,0.994853
4.17104e-05,0.99476
4.1715e-05,0.994057
4.17197e-05,0.993849
4.17243e-05,0.993501
4.17289e-05,0.991904
4.17335e-05,0.992643
4.17381e-05,0.994767
4.17427e-05,0.995586
4.17473e-05,0.994767
4.17519e-05,0.996136
4.17565e-05,0.99767
4.17612e-05,0.998488
4.17658e-05,0.998312
4.17704e-05,0.997918
4.1775e-05,0.998251
4.17796e-05,0.998752
4.17842e-05,0.999122
4.17888e-05,0.999045
4.17934e-05,0.9987
4.1798e-05,0.998452
4.18027e-05,0.99555
4.18073e-05,0.994228
4.18119e-05,0.993681
4.18165e-05,0.994341
4.18211e-05,0.994713
4.18257e-05,0.994791
4.18303e-05,0.994137
4.18349e-05,0.995297
4.18395e-05,0.997161
4.18442e-05,0.996324
4.18488e-05,0.997305
4.18534e-05,0.998049
4.1858e-05,0.998695
4.18626e-05,0.997824
4.18672e-05,0.997105
4.18718e-05,0.996829
4.18764e-05,0.996541
4.1881e-05,0.996866
4.18857e-05,0.997788
4.18903e-05,0.996761
4.18949e-05,0.996035
4.18995e-05,0.995963
4.19041e-05,0.994633
4.19087e-05,0.994821
4.19133e-05,0.994883
4.19179e-05,0.994717
4.19225e-05,0.995789
4.19272e-05,0.99596
4.19318e-05,0.996665
4.19364e-05,0.995564
4.1941e-05,0.994636
4.19456e-05,0.994198
4.19502e-05,0.995004
4.19548e-05,0.993775
4.19594e-05,0.994316
4.1964e-05,0.994372
4.19687e-05,0.995129
4.19733e-05,0.994398
4.19779e-05,0.995689
4.19825e-05,0.995718
4.19871e-05,0.996337
4.19917e-05,0.996599
4.19963e-05,0.996554
4.20009e-05,0.995667
4.20056e-05,0.995763
4.20102e-05,0.995483
4.20148e-05,0.996396
4.20194e-05,0.996054
4.2024e-05,0.996459
4.20286e-05,0.997518
4.20332e-05,0.997006
4.20378e-05,0.996894
4.20424e-05,0.997802
4.20471e-05,0.996755
4.20517e-05,0.996929
4.20563e-05,0.995928
4.20609e-05,0.995624
4.20655e-05,0.996566
4.20701e-05,0.995177
4.20747e-05,0.995325
4.20793e-05,0.994075
4.20839e-05,0.993598
4.20886e-05,0.993696
4.20932e-05,0.992679
4.20978e-05,0.992325
4.21024e-05,0.991464
4.2107e-05,0.994311
4.21116e-05,0.993657
4.21162e-05,0.992045
4.21208e-05,0.994049
4.21254e-05,0.992224
4.21301e-05,0.991035
4.21347e-05,0.993098
4.21393e-05,0.991961
4.21439e-05,0.991971
4.21485e-05,0.991456
4.21531e-05,0.991106
4.21577e-05,0.991825
4.21623e-05,0.99194
4.21669e-05,0.992245
4.21716e-05,0.992451
4.21762e-05,0.991521
4.21808e-05,0.992395
4.21854e-05,0.991966
4.219e-05,0.992092
4.21946e-05,0.991474
4.21992e-05,0.990352
4.22038e-05,0.991526
4.22084e-05,0.991153
4.22131e-05,0.990343
4.22177e-05,0.990723
4.22223e-05,0.991032
4.22269e-05,0.992217
4.22315e-05,0.994055
4.22361e-05,0.994806
4.22407e-05,0.99362
4.22453e-05,0.995275
4.22499e-05,0.99598
4.22546e-05,0.995832
4.22592e-05,0.995902
4.22638e-05,0.996583
4.22684e-05,0.996521
4.2273e-05,0.996527
4.22776e-05,0.996116
4.22822e-05,0.994813
4.22868e-05,0.99462
4.22915e-05,0.992308
4.22961e-05,0.994005
4.23007e-05,0.994974
4.23053e-05,0.994454
4.23099e-05,0.994519
4.23145e-05,0.993802
4.23191e-05,0.99408
4.23237e-05,0.994262
4.23283e-05,0.995484
4.2333e-05,0.996873
4.23376e-05,0.996857
4.23422e-05,0.9972
4.23468e-05,0.997381
4.23514e-05,0.99671
4.2356e-05,0.99611
4.23606e-05,0.996562
4.23652e-05,0.996535
4.23698e-05,0.997373
4.23745e-05,0.996897
4.23791e-05,0.99587
4.23837e-05,0.994856
4.23883e-05,0.994469
4.23929e-05,0.994486
4.23975e-05,0.99508
4.24021e-05,0.994756
4.24067e-05,0.993986
4.24113e-05,0.993072
4.2416e-05,0.993161
4.24206e-05,0.993164
4.24252e-05,0.992094
4.24298e-05,0.993196
4.24344e-05,0.99345
4.2439e-05,0.993815
4.24436e-05,0.994315
4.24482e-05,0.994747
4.24528e-05,0.994876
4.24575e-05,0.993903
4.24621e-05,0.995101
4.24667e-05,0.995486
4.24713e-05,0.994572
4.24759e-05,0.995553
4.24805e-05,0.995602
4.24851e-05,0.995769
4.24897e-05,0.995996
4.24943e-05,0.99601
4.2499e-05,0.996734
4.25036e-05,0.997252
4.25082e-05,0.996882
4.25128e-05,0.997331
4.25174e-05,0.997809
4.2522e-05,0.997925
4.25266e-05,0.998109
4.25312e-05,0.997942
4.25358e-05,0.997908
4.25405e-05,0.998013
4.25451e-05,0.997777
4.25497e-05,0.997744
4.25543e-05,0.997603
4.25589e-05,0.996227
4.25635e-05,0.99681
4.25681e-05,0.996903
4.25727e-05,0.995661
4.25773e-05,0.995629
4.2582e-05,0.994822
4.25866e-05,0.995823
4.25912e-05,0.996363
4.25958e-05,0.995562
4.26004e-05,0.995782
4.2605e-05,0.995549
4.26096e-05,0.996579
4.26142e-05,0.996309
4.26189e-05,0.996835
4.26235e-05,0.996642
4.26281e-05,0.995931
4.26327e-05,0.995638
4.26373e-05,0.997545
4.26419e-05,0.997304
4.26465e-05,0.997646
4.26511e-05,0.996434
4.26557e-05,0.997265
4.26604e-05,0.997157
4.2665e-05,0.997736
4.26696e-05,0.997968
4.26742e-05,0.997854
4.26788e-05,0.998415
4.26834e-05,0.99859
4.2688e-05,0.998312
4.26926e-05,0.998167
4.26972e-05,0.997651
4.27019e-05,0.996921
4.27065e-05,0.997544
4.27111e-05,0.998403
4.27157e-05,0.998918
4.27203e-05,0.998568
4.27249e-05,0.997426
4.27295e-05,0.996753
4.27341e-05,0.997244
4.27387e-05,0.997086
4.27434e-05,0.996559
4.2748e-05,0.995626
4.27526e-05,0.995961
4.27572e-05,0.996857
4.27618e-05,0.997724
4.27664e-05,0.9969
4.2771e-05,0.996903
4.27756e-05,0.996374
4.27802e-05,0.996233
4.27849e-05,0.99703
4.27895e-05,0.99657
4.27941e-05,0.996662
4.27987e-05,0.996568
4.28033e-05,0.996857
4.28079e-05,0.996945
4.28125e-05,0.998251
4.28171e-05,0.99861
4.28217e-05,0.99879
4.28264e-05,0.998552
4.2831e-05,0.999002
4.28356e-05,0.998461
4.28402e-05,0.997984
4.28448e-05,0.996973
4.28494e-05,0.99754
4.2854e-05,0.998064
4.28586e-05,0.998532
4.28632e-05,0.99862
4.28679e-05,0.997686
4.28725e-05,0.997824
4.28771e-05,0.997649
4.28817e-05,0.99729
4.28863e-05,0.996457
4.28909e-05,0.995298
4.28955e-05,0.996208
4.29001e-05,0.9955
4.29047e-05,0.995539
4.29094e-05,0.996344
4.2914e-05,0.996202
4.29186e-05,0.995478
4.29232e-05,0.99481
4.29278e-05,0.994525
4.29324e-05,0.994796
4.2937e-05,0.994568
4.29416e-05,0.99409
4.29463e-05,0.994152
4.29509e-05,0.994651
4.29555e-05,0.99558
4.29601e-05,0.995827
4.29647e-05,0.995697
4.29693e-05,0.996596
4.29739e-05,0.996814
4.29785e-05,0.99699
4.29831e-05,0.997095
4.29878e-05,0.997203
4.29924e-05,0.997217
4.2997e-05,0.996778
4.30016e-05,0.998138
4.30062e-05,0.998771
4.30108e-05,0.998564
4.30154e-05,0.998086
4.302e-05,0.998989
4.30246e-05,0.998591
4.30293e-05,0.998815
4.30339e-05,0.998523
4.30385e-05,0.997716
4.30431e-05,0.997424
4.30477e-05,0.997714
4.30523e-05,0.998845
4.30569e-05,0.999531
4.30615e-05,0.998529
4.30661e-05,0.999002
4.30708e-05,0.998046
4.30754e-05,0.997304
4.308e-05,0.997051
4.30846e-05,0.99718
4.30892e-05,0.99654
4.30938e-05,0.995814
4.30984e-05,0.997415
4.3103e-05,0.997975
4.31076e-05,0.997087
4.31123e-05,0.997331
4.31169e-05,0.99701
4.31215e-05,0.996965
4.31261e-05,0.997438
4.31307e-05,0.996897
4.31353e-05,0.996404
4.31399e-05,0.995054
4.31445e-05,0.995356
4.31491e-05,0.996906
4.31538e-05,0.997396
4.31584e-05,0.995792
4.3163e-05,0.996259
4.31676e-05,0.995823
4.31722e-05,0.996284
4.31768e-05,0.995893
4.31814e-05,0.994895
4.3186e-05,0.994638
4.31906e-05,0.994599
4.31953e-05,0.995845
4.31999e-05,0.997256
4.32045e-05,0.99697
4.32091e-05,0.996165
4.32137e-05,0.995867
4.32183e-05,0.995307
4.32229e-05,0.995982
4.32275e-05,0.99467
4.32321e-05,0.99453
4.32368e-05,0.993178
4.32414e-05,0.994803
4.3246e-05,0.995692
4.32506e-05,0.995586
4.32552e-05,0.995583
4.32598e-05,0.994927
4.32644e-05,0.994664
4.3269e-05,0.99461
4.32737e-05,0.994936
4.32783e-05,0.99512
4.32829e-05,0.995955
4.32875e-05,0.995659
4.32921e-05,0.996112
4.32967e-05,0.996672
4.33013e-05,0.996758
4.33059e-05,0.997056
4.33105e-05,0.997835
4.33152e-05,0.998028
4.33198e-05,0.998022
4.33244e-05,0.998162
4.3329e-05,0.997649
4.33336e-05,0.997703
4.33382e-05,0.998116
4.33428e-05,0.999073
4.33474e-05,0.999446
4.3352e-05,0.999826
4.33567e-05,0.999529
4.33613e-05,0.998864
4.33659e-05,0.999157
4.33705e-05,0.999424
4.33751e-05,0.999197
4.33797e-05,0.998417
4.33843e-05,0.997961
4.33889e-05,0.996885
4.33935e-05,0.997662
4.33982e-05,0.99833
4.34028e-05,0.99749
4.34074e-05,0.996966
4.3412e-05,0.997061
4.34166e-05,0.996627
4.34212e-05,0.997672
4.34258e-05,0.996485
4.34304e-05,0.995871
4.3435e-05,0.995971
4.34397e-05,0.997678
4.34443e-05,0.998212
4.34489e-05,0.999009
4.34535e-05,0.999013
4.34581e-05,0.998136
4.34627e-05,0.997794
4.34673e-05,0.998203
4.34719e-05,0.997672
4.34765e-05,0.997612
4.34812e-05,0.997038
4.34858e-05,0.996257
4.34904e-05,0.996838
4.3495e-05,0.997437
4.34996e-05,0.998252
4.35042e-05,0.997339
4.35088e-05,0.997974
4.35134e-05,0.998285
4.3518e-05,0.998273
4.35227e-05,0.998124
4.35273e-05,0.998263
4.35319e-05,0.998708
4.35365e-05,0.999645
4.35411e-05,0.999444
4.35457e-05,0.999412
4.35503e-05,0.998807
4.35549e-05,0.999265
4.35595e-05,0.999068
4.35642e-05,0.998222
4.35688e-05,0.998355
4.35734e-05,0.998141
4.3578e-05,0.996842
4.35826e-05,0.997313
4.35872e-05,0.998017
4.35918e-05,0.999231
4.35964e-05,1.00007
4.36011e-05,0.998054
4.36057e-05,0.998387
4.36103e-05,0.998154
4.36149e-05,0.998258
4.36195e-05,0.998365
4.36241e-05,0.998487
4.36287e-05,0.99913
4.36333e-05,0.998755
4.36379e-05,0.999392
4.36426e-05,0.999342
4.36472e-05,0.998725
4.36518e-05,0.998163
4.36564e-05,0.998199
4.3661e-05,0.998945
4.36656e-05,0.997777
4.36702e-05,0.997224
4.36748e-05,0.997187
4.36794e-05,0.997556
4.36841e-05,0.99704
4.36887e-05,0.998022
4.36933e-05,0.998142
4.36979e-05,0.996959
4.37025e-05,0.996646
4.37071e-05,0.996464
4.37117e-05,0.997711
4.37163e-05,0.998149
4.37209e-05,0.997808
4.37256e-05,0.996738
4.37302e-05,0.997944
4.37348e-05,0.997982
4.37394e-05,0.998548
4.3744e-05,0.998501
4.37486e-05,0.999326
4.37532e-05,1.00022
4.37578e-05,1.00003
4.37624e-05,0.999902
4.37671e-05,0.999528
4.37717e-05,0.998844
4.37763e-05,0.999215
4.37809e-05,0.999994
4.37855e-05,1.00067
4.37901e-05,1.00005
4.37947e-05,0.998951
